# MonitorFlux offline place index. GENERATED by script/make_place_index.swift — do not edit.
# Cities/admin names: GeoNames (geonames.org), CC BY 4.0. ZIP centroids: US Census ZCTA
# gazetteer 2025, public domain.
# T timezone-id | A admin1-name | C name aIdx cc lat lon pop tzIdx | Z zip lat lon
C	Markham	320	CA	43.8668	-79.2663	338503	68
C	Kaesŏng	1280	KP	37.9708	126.5544	338155	172
C	Uberaba	281	BR	-19.7483	-47.9319	337836	55
C	Tungi	173	BD	23.8915	90.4023	337579	35
C	Krasnogvargeisky	1987	RU	59.9731	30.4761	337091	128
C	Randburg	2691	ZA	-26.0941	28.0012	337053	353
C	Safi	1431	MA	32.2994	-9.2372	336883	194
C	Simferopol	2504	UA	44.9572	34.1108	336460	324
C	Lublin	1862	PL	51.2506	22.5701	336339	249
C	San José	506	CR	9.9339	-84.0849	335007	95
C	Orlando	2528	US	28.5383	-81.3792	334854	326
C	Viña del Mar	419	CL	-33.0246	-71.5518	334248	87
C	Tieling	458	CN	42.2931	123.8414	333907	91
C	Qazvin	1069	IR	36.2688	50.0041	333635	159
C	Asahikawa	1187	JP	43.7706	142.3649	333530	165
C	Kāmārhāti	1034	IN	22.6711	88.3747	332965	157
C	Tepic	1629	MX	21.5073	-104.8933	332863	220
C	Wŏnju	1286	KR	37.3514	127.9453	332849	173
C	Wad Medani	2087	SD	14.4012	33.5199	332714	290
C	Quận Mười Một	2631	VN	10.7638	106.6436	332536	153
C	Nukus	2589	UZ	42.4586	59.6058	332500	341
C	Konak	2378	TR	38.4000	27.1000	332277	318
C	Maebashi	1151	JP	36.4000	139.0833	332149	165
C	Kita	1155	JP	35.7526	139.7335	332140	165
C	Ciudad Victoria	1602	MX	23.7406	-99.1436	332100	214
C	Soledad de Graciano Sánchez	1603	MX	22.1891	-100.9379	332072	215
C	Kochi	1165	JP	33.5500	133.5333	332059	165
C	Bielefeld	553	DE	52.0333	8.5333	331906	103
C	Blida	629	DZ	36.4700	2.8277	331779	108
C	Kwai Chung	897	HK	22.3683	114.1388	331600	144
C	Mandaue City	1852	PH	10.3236	123.9222	331320	247
C	Ganja	161	AZ	40.6816	46.3613	330663	32
C	Khorramshahr	1079	IR	30.4408	48.1843	330606	159
C	Bonn	553	DE	50.7344	7.0955	330579	103
C	Mathura	1017	IN	27.5035	77.6722	330511	157
C	Hechi	465	CN	24.6928	108.0838	330131	91
C	Bydgoszcz	1874	PL	53.1235	18.0076	330038	249
C	Smolensk	2013	RU	54.7783	32.0509	330025	128
C	Oral	1313	KZ	51.2460	51.4256	330000	179
C	São Vicente	278	BR	-23.9631	-46.3919	329911	55
C	Khorramabad	1072	IR	33.4878	48.3558	329825	159
C	Ribeirão das Neves	281	BR	-19.7669	-44.0867	329794	55
C	Soyapango	2190	SV	13.7102	-89.1399	329708	304
C	Tongshan	448	CN	34.1805	117.1571	329661	91
C	Guédiawaye	2152	SN	14.7745	-17.4021	329659	299
C	São José dos Pinhais	283	BR	-25.5302	-49.2084	329628	55
C	Plovdiv	217	BG	42.1539	24.7500	329489	38
C	Ciudad Obregón	1620	MX	27.4864	-109.9408	329404	219
C	Wŏnsan	1273	KP	39.1528	127.4436	329207	172
C	Brent	795	GB	51.5531	-0.3023	329100	125
C	Pavlodar	1327	KZ	52.2760	76.9688	329002	180
C	Chānda	1019	IN	19.9508	79.2952	328351	157
C	Canoas	282	BR	-29.9178	-51.1836	328291	55
C	Kōriyama	1184	JP	37.4000	140.3833	327692	165
C	Sochi	2007	RU	43.5970	39.7248	327608	128
C	Aksaray	2400	TR	38.3725	34.0254	327575	318
C	Vijayapura	1020	IN	16.8244	75.7154	327427	157
C	Chipata	1358	ZM	-13.6333	32.6500	327059	354
C	Chongjin	1281	KP	41.7956	129.7758	327000	172
C	Yanji	471	CN	42.8882	129.5024	326957	91
C	Roodepoort	2691	ZA	-26.1625	27.8725	326416	353
C	Pucallpa	1808	PE	-8.3791	-74.5539	326040	243
C	Mogi das Cruzes	278	BR	-23.5228	-46.1883	325746	55
C	Córdoba	720	ES	37.8916	-4.7728	325708	114
C	Birkenhead	795	GB	53.3934	-3.0148	325264	125
C	Nantes	782	FR	47.2172	-1.5534	325070	123
C	Ilesa	1706	NG	7.6279	4.7416	325000	233
C	Pekalongan	968	ID	-6.8886	109.6753	324564	149
C	Bhatara	173	BD	23.8000	90.4500	324300	35
C	Espoo	754	FI	60.2052	24.6522	323910	118
C	Kikuyu	1198	KE	-1.2463	36.6629	323881	166
C	Kluang	1638	MY	2.0305	103.3169	323762	226
C	Lincang	442	CN	23.8797	100.0945	323708	91
C	Nottingham	795	GB	52.9536	-1.1505	323632	125
C	Ramiros	65	AO	-9.0626	13.0456	323576	7
C	Al ‘Amārah	1059	IQ	31.8356	47.1448	323302	158
C	Volzhsky	1994	RU	48.7858	44.7797	323293	265
C	Vaughan	320	CA	43.8361	-79.4983	323103	68
C	Xingyi	450	CN	25.0962	104.9064	322890	91
C	Guarujá	278	BR	-23.9931	-46.2564	322750	55
C	Shivamogga	1020	IN	13.9316	75.5679	322650	157
C	Alwar	1023	IN	27.5625	76.6250	322568	157
C	Uíge	66	AO	-7.6087	15.0613	322531	7
C	Ixtapaluca	1604	MX	19.3156	-98.8828	322271	215
C	Osh	1240	KG	40.5283	72.7985	322164	167
C	Portoviejo	665	EC	-1.0576	-80.4514	321800	109
C	Villavicencio	477	CO	4.1324	-73.6256	321717	94
C	Man’gyŏngdae-ri	1275	KP	38.9918	125.6587	321690	172
C	San Miguelito	1795	PA	9.0503	-79.4707	321501	242
C	Pelotas	282	BR	-31.7700	-52.3410	320674	55
C	Shāhjānpur	1017	IN	27.8817	79.9092	320434	157
C	Lexington	2523	US	37.9887	-84.4777	320347	326
C	Tantou	463	CN	22.7512	113.8350	320304	91
C	Anápolis	285	BR	-16.3267	-48.9528	319587	55
C	Kaech’ŏn	1274	KP	39.7006	125.8933	319554	172
C	Jūnāgadh	1026	IN	21.5197	70.4598	319462	157
C	Islington	795	GB	51.5362	-0.1030	319143	125
C	Holguín	519	CU	20.8872	-76.2631	319102	96
C	Ust-Kamenogorsk	1315	KZ	49.9714	82.6059	319067	180
C	Tsuen Wan	887	HK	22.3714	114.1133	318916	144
C	Zinder	1675	NE	13.8072	8.9881	318874	231
C	Saransk	2038	RU	54.1848	45.1717	318841	128
C	Al Diwaniyah	1066	IQ	31.9929	44.9255	318801	158
C	Varna	200	BG	43.2191	27.9102	318737	38
C	Hafizabad	1031	PK	32.0710	73.6880	318621	248
C	Marne La Vallée	773	FR	48.8358	2.6424	318325	123
C	Palangkaraya	992	ID	-2.2083	113.9167	318247	152
C	Damanhur	699	EG	31.0341	30.4682	318207	111
C	Chiniot	1031	PK	31.7209	72.9784	318165	248
C	Popayán	487	CO	2.4382	-76.6132	318059	94
C	Reading	795	GB	51.4562	-0.9711	318014	125
C	Geita	2465	TZ	-2.8725	32.2325	318006	322
C	Taubaté	278	BR	-23.0264	-45.5553	317915	55
C	Constanţa	1972	RO	44.1807	28.6343	317832	262
C	New Delhi	1044	IN	28.6214	77.2148	317797	157
C	Thessaloníki	850	GR	40.6407	22.9349	317778	138
C	Thiès	2148	SN	14.7894	-16.9260	317763	299
C	Naha	1154	JP	26.2130	127.6785	317625	165
C	Riverside	2559	US	33.9534	-117.3962	317261	332
C	Baicheng	471	CN	45.6175	122.8330	316970	91
C	Chimbote	1810	PE	-9.0751	-78.5937	316966	243
C	Bari	1104	IT	41.1207	16.8698	316491	161
C	Barueri	278	BR	-23.5106	-46.8761	316473	55
C	Corpus Christi	2543	US	27.8006	-97.3964	316239	327
C	Thrissur	1027	IN	10.5167	76.2167	315957	157
C	Cherepovets	2022	RU	59.1333	37.9000	315738	128
C	Eloy Alfaro	661	EC	-2.1692	-79.8399	315724	109
C	Hamburg-Nord	561	DE	53.5894	9.9840	315514	103
C	Al-Kut	1064	IQ	32.5128	45.8182	315162	158
C	Muar	1638	MY	2.0442	102.5689	314776	226
C	Şişli	2418	TR	41.0605	28.9872	314684	318
C	Várzea Grande	284	BR	-15.6467	-56.1325	314627	56
C	Lexington-Fayette	2523	US	38.0498	-84.4586	314488	326
C	Maroua	436	CM	10.5909	14.3159	314122	90
C	Kingston upon Hull	795	GB	53.7446	-0.3352	314018	125
C	Preston	795	GB	53.7628	-2.7045	313332	125
C	Lianshan	458	CN	40.7643	120.8533	313247	91
C	Denizli	2394	TR	37.7742	29.0875	313238	318
C	Ikeja	1698	NG	6.5965	3.3420	313196	233
C	New Cairo	708	EG	30.0300	31.4700	313139	111
C	Al Qāhirah al Jadīdah	121	EG	30.0421	31.4445	313139	111
C	Vitória	280	BR	-20.3194	-40.3378	312656	55
C	Palmira	474	CO	3.5394	-76.3036	312519	94
C	Vologda	2022	RU	59.2239	39.8840	312420	128
C	Iligan City	1850	PH	8.2500	124.4000	312323	247
C	Maringá	283	BR	-23.4253	-51.9386	311724	55
C	Catania	1101	IT	37.4922	15.0704	311584	161
C	Jardim Angela	278	BR	-23.7164	-46.7687	311432	55
C	Nizāmābād	1018	IN	18.6715	78.0988	311152	157
C	Cincinnati	2539	US	39.1271	-84.5144	311097	326
C	Percut	965	ID	3.6253	98.8640	311063	149
C	Coatzacoalcos	1611	MX	18.1490	-94.4447	310698	215
C	Santa Ana	2559	US	33.7456	-117.8678	310227	332
C	Sariwŏn-si	1276	KP	38.5072	125.7558	310100	172
C	Botshabelo	2692	ZA	-29.2674	26.7260	309714	353
C	Butuan	1847	PH	8.9492	125.5436	309709	247
C	Shahrīār	1068	IR	35.6588	51.0577	309607	159
C	Qods	1068	IR	35.7214	51.1090	309605	159
C	Gia Lâm	2628	VN	21.0200	105.9390	309353	312
C	Kurgan	2054	RU	55.4490	65.3434	309285	264
C	Tampico	1602	MX	22.2852	-97.8778	309003	214
C	Akowonjo	1698	NG	6.6101	3.3097	308900	233
C	Cabuyao	1845	PH	14.2726	121.1262	308745	247
C	Tabora	2472	TZ	-5.0162	32.8266	308741	322
C	Kasugai	1178	JP	35.2476	136.9723	308681	165
C	An Nhơn	2652	VN	13.8858	109.1082	308396	153
C	Alimosho	1698	NG	6.6066	3.3024	308290	233
C	Ciudad Benito Juárez	1618	MX	25.6466	-100.0914	308285	214
C	Münster	553	DE	51.9624	7.6257	308258	103
C	Mannheim	562	DE	49.4891	8.4669	307960	103
C	Karawang	970	ID	-6.3053	107.3197	307880	149
C	Akita	1183	JP	39.7167	140.1167	307672	165
C	Suzano	278	BR	-23.5425	-46.3108	307429	55
C	Tumkūr	1020	IN	13.3414	77.1022	307359	157
C	Chinju	1291	KR	35.1928	128.0847	307242	173
C	Parbhani	1019	IN	19.2686	76.7708	307170	157
C	Hisar	1022	IN	29.1539	75.7229	307024	157
C	Iksan	1293	KR	35.9439	126.9544	307000	173
C	Fīrozābād	1017	IN	27.1509	78.3978	306409	157
C	Palmas	274	BR	-10.1675	-48.3277	306296	53
C	Vladikavkaz	2024	RU	43.0410	44.6699	306258	128
C	Port-de-Paix	940	HT	19.9398	-72.8304	306217	147
C	Damietta	706	EG	31.4165	31.8133	305920	111
C	Posadas	80	AR	-27.3918	-55.9238	305874	9
C	Brakpan	2691	ZA	-26.2366	28.3694	305692	353
C	Stockton	2559	US	37.9577	-121.2908	305658	332
C	Yokkaichi	1156	JP	34.9667	136.6167	305424	165
C	Kulti	1034	IN	23.7317	86.8437	305405	157
C	Tláhuac	1610	MX	19.2869	-99.0051	305076	215
C	Sapele	1688	NG	5.8941	5.6767	305000	233
C	Kashan	1091	IR	33.9824	51.4277	304487	159
C	Kāshān	1091	IR	34.0023	51.4388	304487	159
C	Pittsburgh	2541	US	40.4406	-79.9959	304391	326
C	Armenia	497	CO	4.5366	-75.6726	304314	94
C	Santa Catarina	1618	MX	25.6732	-100.4581	304052	214
C	Sumbawanga	2476	TZ	-7.9667	31.6167	303986	322
C	Orël	2039	RU	52.9688	36.0791	303696	128
C	Akashi	1144	JP	34.6552	135.0069	303601	165
C	Hai Bà Trưng	2628	VN	21.0134	105.8477	303586	312
C	Kurume	1147	JP	33.3167	130.5167	303579	165
C	Graz	108	AT	47.0673	15.4420	303270	21
C	Saint Paul	2550	US	44.9444	-93.0933	303176	327
C	Nghi Sơn	2647	VN	19.3275	105.8214	302210	312
C	Karnāl	1022	IN	29.6920	76.9845	302140	157
C	Changyi	451	CN	36.8536	119.3908	302072	91
C	Ciudad del Este	1925	PY	-25.5036	-54.6507	301815	259
C	Rosetta	699	EG	31.3995	30.4172	301795	111
C	Barddhamān	1034	IN	23.2557	87.8569	301725	157
C	Toshima	1155	JP	35.7613	139.7449	301599	165
C	Kediri	969	ID	-7.8167	112.0167	301424	149
C	Solwezi	2701	ZM	-12.1688	26.3894	301370	354
C	Hamburg-Mitte	561	DE	53.5500	10.0167	301231	103
C	Augsburg	555	DE	48.3715	10.8985	301105	103
C	South Dublin	1003	IE	53.2903	-6.3415	301075	154
C	Valladolid	730	ES	41.6554	-4.7235	300618	114
C	Miri	1644	MY	4.3993	113.9916	300543	227
C	Xinyi	448	CN	34.3842	118.3462	300511	91
C	Mardan	1858	PK	34.1979	72.0496	300424	248
C	Surgut	2048	RU	61.2576	73.4177	300367	264
C	Swansea	796	GB	51.6208	-3.9432	300352	125
C	San Pablo	1845	PH	14.0683	121.3256	300166	247
C	Newcastle upon Tyne	795	GB	54.9733	-1.6140	300125	125
C	Gundupālaiyam	1028	IN	11.9410	79.8029	300104	157
C	Gatineau	321	CA	45.4772	-75.7016	300045	68
C	Yangshuo	465	CN	24.7808	110.4897	300000	91
C	Biñan	1845	PH	14.3427	121.0807	300000	247
C	Malir Cantonment	1855	PK	24.9434	67.2059	300000	248
C	Winejok	2180	SS	9.0122	27.5708	300000	302
C	Batikent	2393	TR	39.9683	32.7308	300000	318
C	Mérida	2614	VE	8.5790	-71.1692	300000	345
C	Linqu	451	CN	36.5156	118.5397	299646	91
C	Uruapan	1624	MX	19.4168	-102.0584	299523	215
C	Pātan	1765	NP	27.6766	85.3142	299283	237
C	Fergana	2597	UZ	40.3842	71.7843	299200	342
C	Bahía Blanca	79	AR	-38.7176	-62.2655	299101	8
C	Santol	1839	PH	15.1622	120.5675	298976	247
C	Kaolack	2155	SN	14.1520	-16.0726	298904	299
C	Jember	969	ID	-8.1721	113.6995	298585	149
C	Aomori	1188	JP	40.8167	140.7333	298394	165
C	Bārāsat	1034	IN	22.7215	88.4820	298127	157
C	Mulugu	1018	IN	18.1910	79.9430	297671	157
C	Bihār Sharīf	1024	IN	25.2008	85.5239	297268	157
C	Tegal	968	ID	-6.8694	109.1402	297173	149
C	Grozny	2030	RU	43.3120	45.6889	297137	128
C	Boma	351	CD	-5.8510	13.0536	297009	81
C	Bāli	1034	IN	22.6486	88.3411	296973	157
C	Pu'er	442	CN	22.7886	100.9748	296565	91
C	Rāmpur	1017	IN	28.8101	79.0270	296418	157
C	Darbhanga	1024	IN	26.1522	85.8971	296039	157
C	Panipat	1022	IN	29.3875	76.9682	295970	157
C	Mwene	349	CD	-9.8170	22.8702	295683	80
C	Białystok	1863	PL	53.1333	23.1643	295683	249
C	Rufisque	2152	SN	14.7154	-17.2733	295459	299
C	Murmansk	2004	RU	68.9678	33.0992	295374	128
C	Tirupati	1021	IN	13.6355	79.4199	295323	157
C	Southend-on-Sea	795	GB	51.5378	0.7143	295310	125
C	Lincoln	2552	US	40.8000	-96.6670	294757	327
C	Phu Quoc	2632	VN	10.2241	103.9716	294419	153
C	Baiyin	445	CN	36.5470	104.1702	294400	91
C	Fukushima	1184	JP	37.7500	140.4667	294237	165
C	Bergen	1754	NO	60.3930	5.3242	294029	236
C	Greater Noida	1017	IN	28.4962	77.5360	293908	157
C	Noida	1017	IN	28.5800	77.3300	293908	157
C	Tambov	1996	RU	52.7363	41.4410	293661	128
C	Vigo	731	ES	42.2328	-8.7226	293642	114
C	Aizawl	1043	IN	23.7289	92.7179	293416	157
C	Banjarbaru	986	ID	-3.4406	114.8365	293332	150
C	Thanh Xuân	2628	VN	20.9947	105.7998	293292	312
C	Al Hufūf	1358	SA	25.3647	49.5876	293179	287
C	Cholula	1606	MX	19.0641	-98.3035	292881	215
C	Gandhinagar	1026	IN	23.2167	72.6833	292797	157
C	Semey	1325	KZ	50.4206	80.2502	292780	180
C	Cầu Giấy	2628	VN	21.0323	105.8007	292536	312
C	Dindigul	1015	IN	10.3690	77.9804	292512	157
C	Ponta Grossa	283	BR	-25.0950	-50.1619	292177	55
C	Gaozhou	463	CN	21.9197	110.8568	292164	91
C	Kamoke	1031	PK	31.9753	74.2230	292023	248
C	Limeira	278	BR	-22.5647	-47.4017	291869	55
C	Thanjavur	1015	IN	10.7852	79.1391	291067	157
C	Kariega	2694	ZA	-33.7556	25.4007	291052	353
C	Adıyaman	2410	TR	37.7644	38.2763	290883	318
C	Al Mubarraz	1358	SA	25.4077	49.5903	290802	287
C	Resistencia	85	AR	-27.4636	-58.9866	290793	9
C	Morioka	1186	JP	39.7000	141.1500	290700	165
C	Atyrau	1312	KZ	47.1048	51.8843	290700	178
C	Sector 2	1980	RO	44.4528	26.1332	290507	262
C	Xiuying	449	CN	20.0007	110.2936	290000	91
C	San Cristóbal	2612	VE	7.7659	-72.2358	289852	345
C	Cileungsir	970	ID	-6.3947	106.9592	289833	149
C	Karīmnagar	1018	IN	18.4392	79.1286	289821	157
C	Victoria	319	CA	48.4359	-123.3516	289625	67
C	Anchorage	2565	US	61.2181	-149.9003	289600	339
C	Dewas	1025	IN	22.9658	76.0553	289550	157
C	Batna	625	DZ	35.5560	6.1741	289504	108
C	Kaunas	1391	LT	54.9016	23.9091	289380	190
C	Sonīpat	1022	IN	28.9948	77.0194	289333	157
C	Machala	667	EC	-3.2589	-79.9588	289141	109
C	Wiesbaden	559	DE	50.0860	8.2444	288850	103
C	Meads	2523	US	38.4126	-82.7091	288649	326
C	Kabwe	1361	ZM	-14.4469	28.4464	288598	354
C	Sinŭiju	1279	KP	40.1006	124.3981	288112	172
C	Meguro	1155	JP	35.6322	139.7017	288088	165
C	Sector 4	1980	RO	44.3757	26.1209	287828	262
C	Sumida	1155	JP	35.7329	139.8209	287766	165
C	Ibaraki	1162	JP	34.8164	135.5683	287730	165
C	Bắc Ninh	2637	VN	21.1861	106.0763	287658	312
C	Ichalkaranji	1019	IN	16.6912	74.4605	287353	157
C	Marienthal	561	DE	53.5667	10.0833	287101	103
C	Phú Mỹ	2631	VN	10.6333	107.0667	287055	153
C	Ceilândia	287	BR	-15.8091	-48.1310	287023	55
C	Katowice	1869	PL	50.2597	19.0217	286960	249
C	Adapazarı	2433	TR	40.7806	30.4033	286787	318
C	Cluj-Napoca	1951	RO	46.7667	23.6000	286598	262
C	Gunpo	1289	KR	37.3675	126.9469	286485	173
C	Songea	2486	TZ	-10.6833	35.6500	286285	322
C	Butembo	335	CD	0.1416	29.2912	286242	80
C	Tacna	1814	PE	-18.0146	-70.2536	286240	243
C	Tin Shui Wai	888	HK	22.4568	114.0023	286232	144
C	Sumaré	278	BR	-22.8219	-47.2669	286211	55
C	Long Xuyên	2632	VN	10.3864	105.4352	286140	153
C	Savar	173	BD	23.8486	90.2500	286008	35
C	Bathinda	1031	IN	30.2075	74.9389	285788	157
C	Henderson	2563	US	36.0397	-114.9819	285667	332
C	Jālna	1019	IN	19.8410	75.8864	285577	157
C	Sekondi	770	GH	4.9342	-1.7145	285506	131
C	Kyengera	1601	UG	0.2952	32.5016	285400	325
C	Greensboro	2537	US	36.0726	-79.7920	285342	326
C	Haifa	1009	IL	32.8130	34.9993	285316	155
C	Århus	574	DK	56.1567	10.2108	285273	105
C	Viamão	282	BR	-30.0811	-51.0233	285269	55
C	Dengzhou	455	CN	32.6827	112.0887	285032	91
C	Artux	443	CN	39.7084	76.1797	285000	92
C	Chuncheon	1286	KR	37.8747	127.7342	284855	173
C	Alto Barinas	2605	VE	8.5931	-70.2261	284289	345
C	Mbour	2148	SN	14.4220	-16.9638	284189	299
C	Brighton	795	GB	50.8284	-0.1395	283870	125
C	Karlsruhe	562	DE	49.0094	8.4044	283799	103
C	Port Moresby	1828	PG	-9.4772	147.1509	283733	245
C	Santa Maria	282	BR	-29.6842	-53.8069	283677	55
C	Minya	702	EG	28.0919	30.7581	283605	111
C	Plano	2543	US	33.0198	-96.6989	283558	327
C	Ichihara	1173	JP	35.5167	140.0833	283531	165
C	Qibao	456	CN	31.1527	121.3569	283352	91
C	Kirāri Sulemānnagar	1044	IN	28.6974	77.0648	283211	157
C	Cainta	1845	PH	14.5786	121.1222	283172	247
C	Satna	1025	IN	24.5773	80.8272	282977	157
C	Geelong	117	AU	-38.1471	144.3607	282809	26
C	Chernihiv	2515	UA	51.5054	31.2866	282747	323
C	Xinyuan	443	CN	43.4265	83.2496	282718	92
C	Ba Vì	2628	VN	21.0833	105.3833	282600	312
C	Valparaíso	419	CL	-33.0360	-71.6296	282448	87
C	Ica	1816	PE	-14.0754	-75.7342	282407	243
C	Purnia	1024	IN	25.7789	87.4742	282248	157
C	Newark	2538	US	40.7357	-74.1724	281944	326
C	Itagüí	475	CO	6.1846	-75.5991	281853	94
C	Nicolás Romero	1604	MX	19.6418	-99.3068	281799	215
C	Gebze	2421	TR	40.8028	29.4307	281436	318
C	Lichinga	1660	MZ	-13.3128	35.2406	281341	228
C	Narsingdi	173	BD	23.9230	90.7177	281080	35
C	Zeytinburnu	2418	TR	40.9944	28.9042	280896	318
C	Sfax	2357	TN	34.7406	10.7603	280566	316
C	Zumpango	1604	MX	19.7967	-99.0995	280455	215
C	Merkezefendi	2394	TR	37.8054	29.0424	280341	318
C	Madison	2558	US	43.0731	-89.4012	280305	327
C	Bukhara	2594	UZ	39.7703	64.4307	280187	341
C	Wollongong	118	AU	-34.4240	150.8935	280153	27
C	Volta Redonda	279	BR	-22.5231	-44.1042	279898	55
C	Ostrava	544	CZ	49.8347	18.2820	279791	102
C	St. Louis	2535	US	38.6273	-90.1979	279695	327
C	Poltava	2516	UA	49.5892	34.5537	279593	323
C	Efon-Alaaye	1710	NG	7.6565	4.9223	279319	233
C	Binjai	965	ID	3.6001	98.4854	279302	149
C	Pematangsiantar	965	ID	2.9595	99.0687	279198	149
C	Petrozavodsk	2035	RU	61.7849	34.3469	279190	128
C	Enshi	460	CN	30.3000	109.4833	279185	91
C	Taganrog	1990	RU	47.2363	38.9053	279056	128
C	Santa Teresa del Tuy	2619	VE	10.2329	-66.6647	278890	345
C	Quảng Ngãi	2654	VN	15.1205	108.7923	278496	153
C	Qarshi	2593	UZ	38.8606	65.7891	278300	341
C	Tanghe	455	CN	32.6855	112.8323	278055	91
C	Coacalco	1604	MX	19.6292	-99.1069	277959	215
C	Sincelejo	486	CO	9.3045	-75.3905	277773	94
C	Zoucheng	451	CN	35.4006	116.9656	277400	91
C	Khomeynī Shahr	1091	IR	32.6856	51.5361	277334	159
C	Kostroma	2023	RU	57.7664	40.9283	277280	128
C	Imphal	1035	IN	24.8081	93.9442	277196	157
C	Gagnoa	414	CI	6.1319	-5.9506	277044	85
C	Ulu Bedok	121	SG	1.3333	103.9333	276990	292
C	Bedok New Town	121	SG	1.3264	103.9417	276990	292
C	Owo	1707	NG	7.1962	5.5868	276574	233
C	Suncheon	1287	KR	34.9505	127.4878	276375	173
C	Fangchenggang	465	CN	21.7694	108.3566	276315	91
C	Komsomolsk-on-Amur	2060	RU	50.5503	137.0100	275908	280
C	Abbottabad	1858	PK	34.1463	73.2117	275890	248
C	Kaili	450	CN	26.5858	107.9797	275745	91
C	Hakodate	1187	JP	41.7758	140.7367	275730	165
C	Yamoussoukro	407	CI	6.8205	-5.2767	275686	85
C	Bab Ezzouar	610	DZ	36.7261	3.1829	275630	108
C	Strasbourg	774	FR	48.5839	7.7455	274845	123
C	Saugor	1025	IN	23.8388	78.7387	274556	157
C	Neihu	2457	TW	25.0815	121.5881	274538	321
C	Tsu	1156	JP	34.7333	136.5167	274537	165
C	Xingning	463	CN	24.1483	115.7227	274499	91
C	Linxia Chengguanzhen	445	CN	35.6003	103.2064	274466	91
C	Khmelnytskyi	2509	UA	49.4183	26.9794	274452	323
C	Kushinagar	1017	IN	26.7413	83.8869	274403	157
C	Saddiqabad	1031	PK	28.3091	70.1265	274210	248
C	Loja	678	EC	-3.9931	-79.2042	274112	109
C	Tai Po	899	HK	22.4501	114.1688	274100	144
C	Isfara	2321	TJ	40.1265	70.6253	274000	313
C	Luena	63	AO	-11.7833	19.9167	273675	7
C	Taboão da Serra	278	BR	-23.6261	-46.7917	273542	55
C	Istaravshan	2321	TJ	39.9142	69.0033	273500	313
C	Turpan	443	CN	42.9477	89.1789	273385	92
C	Rourkela	1039	IN	22.2250	84.8641	273317	157
C	Yao	1162	JP	34.6167	135.6000	273213	165
C	Banī Suwayf	695	EG	29.0744	31.0979	273151	111
C	Nagar Naluākot	173	BD	24.1561	90.7728	273000	35
C	Guantánamo	525	CU	20.1444	-75.2092	272801	96
C	Baguio	1854	PH	16.4164	120.5931	272714	247
C	Petrópolis	279	BR	-22.5050	-43.1786	272691	55
C	Ar Rayyān	1937	QA	25.2919	51.4244	272465	260
C	Polokwane	2697	ZA	-23.9045	29.4688	272461	353
C	Ljubljana	2129	SI	46.0511	14.5051	272220	294
C	Jalālābād	28	AF	34.4265	70.4515	271900	2
C	Deir ez-Zor	2208	SY	35.3359	40.1408	271800	306
C	Gijón	736	ES	43.5357	-5.6615	271780	114
C	Hafar Al-Batin	1358	SA	28.4328	45.9708	271642	287
C	Kakogawachō-honmachi	1144	JP	34.7694	134.8290	271634	165
C	Sector 5	1980	RO	44.3881	26.0714	271575	262
C	Quận Sáu	2631	VN	10.7468	106.6490	271050	153
C	Capao Redondo	278	BR	-23.6688	-46.7805	270767	55
C	Mỹ Tho	2645	VN	10.3600	106.3600	270700	153
C	Mito	1148	JP	36.3500	140.4500	270685	165
C	Derby	795	GB	52.9228	-1.4766	270468	125
C	Dessie	743	ET	11.1333	39.6333	270400	117
C	São José	277	BR	-27.6153	-48.6275	270299	55
C	Hạ Long	2638	VN	20.9505	107.0734	270054	312
C	Gelsenkirchen	553	DE	51.5051	7.0965	270028	103
C	Longling County	442	CN	24.5866	98.6893	270000	91
C	Cherkasy	2494	UA	49.4445	32.0574	269836	323
C	Malolos	1839	PH	14.8443	120.8104	269809	247
C	Southampton	795	GB	50.9040	-1.4043	269781	125
C	Kapar	1637	MY	3.1333	101.3833	269627	226
C	Çorum	2430	TR	40.5489	34.9533	269595	318
C	Ghulja	443	CN	43.9151	81.3215	269158	92
C	Eimsbüttel	561	DE	53.5742	9.9568	269118	103
C	Merlo	79	AR	-34.6654	-58.7274	268961	8
C	Yeosu	1287	KR	34.7606	127.6621	268823	173
C	Durg	1033	IN	21.1915	81.2762	268806	157
C	Fuling	453	CN	29.7100	107.3939	268658	91
C	Mokpo	1287	KR	34.8128	126.3918	268402	173
C	Birgañj	1764	NP	27.0174	84.8805	268273	237
C	Yoshkar-Ola	2006	RU	56.6388	47.8908	268272	128
C	Russeifa	1137	JO	32.0178	36.0464	268237	164
C	Banda Aceh	966	ID	5.5417	95.3333	267962	149
C	Shibīn al Kawm	694	EG	30.5526	31.0090	267945	111
C	Parauapebas	266	BR	-6.0675	-49.9022	267836	49
C	Mirpur Khas	1855	PK	25.5276	69.0126	267833	248
C	Sengkang New Town	121	SG	1.3917	103.8944	267600	292
C	Floridablanca	481	CO	7.0622	-73.0864	267591	94
C	Tokushima	1169	JP	34.0667	134.5667	267345	165
C	Sterlitamak	2016	RU	53.6379	55.9533	267231	264
C	Anantapur	1021	IN	14.6778	77.6081	267161	157
C	Parnamirim	273	BR	-5.9156	-35.2628	267036	47
C	Gyeongsan-si	1285	KR	35.8233	128.7378	266951	173
C	Sohag	691	EG	26.5570	31.6948	266944	111
